link,time,tweet,topic_idx,topic,similarity,writer,reader1,reader2,reader3,avg_readers,averages,russell
https://x.com/renho_sha/status/1932255392828211326,2025-06-10T01:55:59+00:00,備蓄米の随意契約。小売店舗で安く販売させた大臣の柔軟な発想はすごいと素直に思う。 次は。 なぜ前大臣の競争入札が機能しなかったかの調査分析、改善。 生産者への農家戸別所得補償制度で銘柄米生産の支援、消費者にお米が安定的に届くために与野党が知恵を。 お米、美味しくて有難いとの再確認,8,税の偏在是正措置,0.34524506,"{'joy': '1.64', 'sadness': '0.18', 'anticipation': '1.71', 'surprise': '1.90', 'anger': '0.26', 'fear': '0.09', 'disgust': '0.12', 'trust': '1.58'}","{'joy': '1.47', 'sadness': '0.20', 'anticipation': '1.89', 'surprise': '1.78', 'anger': '0.36', 'fear': '0.26', 'disgust': '0.17', 'trust': '2.01'}","{'joy': '1.47', 'sadness': '0.20', 'anticipation': '1.89', 'surprise': '1.78', 'anger': '0.36', 'fear': '0.26', 'disgust': '0.17', 'trust': '2.01'}","{'joy': '1.47', 'sadness': '0.20', 'anticipation': '1.89', 'surprise': '1.78', 'anger': '0.36', 'fear': '0.26', 'disgust': '0.17', 'trust': '2.01'}","{'joy': '1.47', 'sadness': '0.20', 'anticipation': '1.89', 'surprise': '1.78', 'anger': '0.36', 'fear': '0.26', 'disgust': '0.17', 'trust': '2.01'}","{'joy': 1.5, 'sadness': 0.2, 'anticipation': 1.85, 'surprise': 1.8, 'anger': 0.34, 'fear': 0.23, 'disgust': 0.16, 'trust': 1.92}","{'arousal': 0.5367500000000001, 'valance': 0.23974999999999996}"
https://x.com/renho_sha/status/1902095212371177534,2025-03-18T20:30:12+00:00,「外国人」を強調して排外主義的な分断を呼びかけるのは間違いとよくわかる記事です。 高額療養費制度、外国人の利用割合限定的支給額全体の約1% 高額療養費朝日新聞 . 高額療養費制度、外国人の利用割合限定的支給額全体の約1%朝日新聞 高額の医療費がかかった患者の自己負担に月ごとの限度を設けた「高額療養費制度」の見直しをめぐり、国民民主党の玉木雄一郎代表の発言が波紋を呼んでいる。現行制度では外国人でも3カ月程度の滞在で数千万円相当,17,外国人労働者の増加,0.33860862,"{'joy': '0.36', 'sadness': '0.52', 'anticipation': '0.51', 'surprise': '1.41', 'anger': '0.39', 'fear': '0.41', 'disgust': '0.51', 'trust': '0.48'}","{'joy': '0.14', 'sadness': '0.53', 'anticipation': '0.35', 'surprise': '1.20', 'anger': '0.77', 'fear': '0.33', 'disgust': '1.10', 'trust': '0.35'}","{'joy': '0.14', 'sadness': '0.53', 'anticipation': '0.35', 'surprise': '1.20', 'anger': '0.77', 'fear': '0.33', 'disgust': '1.10', 'trust': '0.35'}","{'joy': '0.14', 'sadness': '0.53', 'anticipation': '0.35', 'surprise': '1.20', 'anger': '0.77', 'fear': '0.33', 'disgust': '1.10', 'trust': '0.35'}","{'joy': '0.14', 'sadness': '0.53', 'anticipation': '0.35', 'surprise': '1.20', 'anger': '0.77', 'fear': '0.33', 'disgust': '1.10', 'trust': '0.35'}","{'joy': 0.18, 'sadness': 0.53, 'anticipation': 0.38, 'surprise': 1.24, 'anger': 0.69, 'fear': 0.35, 'disgust': 0.98, 'trust': 0.38}","{'arousal': 0.5374207188160677, 'valance': -0.28731501057082454}"
https://x.com/renho_sha/status/1920955916838744504,2025-05-09T21:35:54+00:00,与党として法案は出さない。 立憲案への反対で党議拘束かける案。 「やらない」 自民党の明確な姿勢ですね。 昨年8月の党総裁立候補表明会見で「姓が選べずつらい思い不利益を受けることは解消しないといけない」と導入に前向きな姿勢を強調した石破総理の変節も明確です。 自民、夫婦別姓法案の提出見送りへ野党案に反対する党議拘束も検討,18,都職員のチャットGPT使用,0.33449343,"{'joy': '0.49', 'sadness': '0.89', 'anticipation': '0.87', 'surprise': '1.56', 'anger': '0.59', 'fear': '0.44', 'disgust': '0.69', 'trust': '0.66'}","{'joy': '0.22', 'sadness': '1.01', 'anticipation': '0.85', 'surprise': '1.06', 'anger': '1.13', 'fear': '0.40', 'disgust': '0.98', 'trust': '0.77'}","{'joy': '0.22', 'sadness': '1.01', 'anticipation': '0.85', 'surprise': '1.06', 'anger': '1.13', 'fear': '0.40', 'disgust': '0.98', 'trust': '0.77'}","{'joy': '0.22', 'sadness': '1.01', 'anticipation': '0.85', 'surprise': '1.06', 'anger': '1.13', 'fear': '0.40', 'disgust': '0.98', 'trust': '0.77'}","{'joy': '0.22', 'sadness': '1.01', 'anticipation': '0.85', 'surprise': '1.06', 'anger': '1.13', 'fear': '0.40', 'disgust': '0.98', 'trust': '0.77'}","{'joy': 0.27, 'sadness': 0.99, 'anticipation': 0.85, 'surprise': 1.16, 'anger': 1.02, 'fear': 0.41, 'disgust': 0.92, 'trust': 0.75}","{'arousal': 0.4987441130298273, 'valance': -0.24803767660910525}"
https://x.com/renho_sha/status/1878254937802412511,2025-01-12T01:37:28+00:00,報道を目にするたびに嫌な気持ちになります。 テレビで夢や笑いを届けてくれる芸能人の裏の顔に。お金を払えば、示談さえ済めば「無かったこと」にできるという感覚に。 そこに民放テレビ局の社員が関与していたとすれば、徹底した意識改革、コンプライアンスの見直しなしに放送は続けられないのでは。 津田大介 11 次週の週刊文春でも続報があると予告。 実は最初からこの問題の本質は、中居正広さんがどうなるか松本人志さんと同じで本人がやる気でもスポンサーが付かない以上にフジテレビのガバナンスであって、この問題の揉み消しにどこまで「社として」関わっていたかが今後は焦点になっていくでしょう,18,都職員のチャットGPT使用,0.33032903,"{'joy': '0.63', 'sadness': '1.22', 'anticipation': '1.08', 'surprise': '1.60', 'anger': '0.52', 'fear': '0.88', 'disgust': '0.86', 'trust': '0.79'}","{'joy': '0.41', 'sadness': '1.21', 'anticipation': '0.69', 'surprise': '1.38', 'anger': '0.98', 'fear': '1.35', 'disgust': '1.48', 'trust': '0.53'}","{'joy': '0.41', 'sadness': '1.21', 'anticipation': '0.69', 'surprise': '1.38', 'anger': '0.98', 'fear': '1.35', 'disgust': '1.48', 'trust': '0.53'}","{'joy': '0.41', 'sadness': '1.21', 'anticipation': '0.69', 'surprise': '1.38', 'anger': '0.98', 'fear': '1.35', 'disgust': '1.48', 'trust': '0.53'}","{'joy': '0.41', 'sadness': '1.21', 'anticipation': '0.69', 'surprise': '1.38', 'anger': '0.98', 'fear': '1.35', 'disgust': '1.48', 'trust': '0.53'}","{'joy': 0.45, 'sadness': 1.21, 'anticipation': 0.77, 'surprise': 1.42, 'anger': 0.89, 'fear': 1.26, 'disgust': 1.36, 'trust': 0.58}","{'arousal': 0.5073047858942067, 'valance': -0.3185138539042821}"
https://x.com/mbs_news/status/1884832849200574676,2025-01-30T05:15:44+00:00,速報法廷内で拍手！森友公文書改ざん文書不開示めぐる訴訟大阪高裁が逆転判決「不開示とした国の決定を取り消し命じる」赤木雅子さんが控訴 #ニュース #ニュース,4,選挙妨害対策,0.3274604,"{'joy': '1.12', 'sadness': '0.35', 'anticipation': '0.59', 'surprise': '1.89', 'anger': '0.30', 'fear': '0.30', 'disgust': '0.40', 'trust': '0.66'}","{'joy': '1.26', 'sadness': '0.32', 'anticipation': '0.88', 'surprise': '1.67', 'anger': '0.32', 'fear': '0.44', 'disgust': '0.56', 'trust': '1.09'}","{'joy': '1.26', 'sadness': '0.32', 'anticipation': '0.88', 'surprise': '1.67', 'anger': '0.32', 'fear': '0.44', 'disgust': '0.56', 'trust': '1.09'}","{'joy': '1.26', 'sadness': '0.32', 'anticipation': '0.88', 'surprise': '1.67', 'anger': '0.32', 'fear': '0.44', 'disgust': '0.56', 'trust': '1.09'}","{'joy': '1.26', 'sadness': '0.32', 'anticipation': '0.88', 'surprise': '1.67', 'anger': '0.32', 'fear': '0.44', 'disgust': '0.56', 'trust': '1.09'}","{'joy': 1.23, 'sadness': 0.33, 'anticipation': 0.82, 'surprise': 1.71, 'anger': 0.32, 'fear': 0.41, 'disgust': 0.53, 'trust': 1.0}","{'arousal': 0.5532283464566929, 'valance': 0.07228346456692912}"
https://x.com/watanukinow/status/1807406521095278969,2024-06-30T13:31:09+00:00,期日前投票所に行って、蓮舫さんに投票しました。候補者一覧の数が多すぎて、見つけるのテンパるけど、落ち着いて。書くときはひらがなの「れんほう」でです。間違えないよう、ひらがなで書きましょう,4,選挙妨害対策,0.32539338,"{'joy': '1.16', 'sadness': '0.24', 'anticipation': '0.98', 'surprise': '1.22', 'anger': '0.12', 'fear': '0.05', 'disgust': '0.13', 'trust': '1.14'}","{'joy': '1.17', 'sadness': '0.13', 'anticipation': '1.06', 'surprise': '0.68', 'anger': '0.19', 'fear': '0.10', 'disgust': '0.24', 'trust': '1.28'}","{'joy': '1.17', 'sadness': '0.13', 'anticipation': '1.06', 'surprise': '0.68', 'anger': '0.19', 'fear': '0.10', 'disgust': '0.24', 'trust': '1.28'}","{'joy': '1.17', 'sadness': '0.13', 'anticipation': '1.06', 'surprise': '0.68', 'anger': '0.19', 'fear': '0.10', 'disgust': '0.24', 'trust': '1.28'}","{'joy': '1.17', 'sadness': '0.13', 'anticipation': '1.06', 'surprise': '0.68', 'anger': '0.19', 'fear': '0.10', 'disgust': '0.24', 'trust': '1.28'}","{'joy': 1.17, 'sadness': 0.15, 'anticipation': 1.04, 'surprise': 0.79, 'anger': 0.18, 'fear': 0.09, 'disgust': 0.22, 'trust': 1.25}","{'arousal': 0.5094069529652351, 'valance': 0.2668711656441717}"
https://x.com/renho_sha/status/1858257729099628892,2024-11-17T21:15:42+00:00,選対は勝利のため、はインプレッションのため。 ネット真実が広がり、それがあたかも事実となって拡散されたかのよう。 なぜ再選挙になったのかが覆い隠された選挙だったのではないでしょうか。 私も直面し、私の言葉や政策が届かなかった反省と学びを今一度。 選挙はビジネスではなく有権者のもの。私は声を上げ続けます,4,選挙妨害対策,0.324196,"{'joy': '0.65', 'sadness': '0.99', 'anticipation': '1.23', 'surprise': '0.97', 'anger': '0.41', 'fear': '0.38', 'disgust': '0.44', 'trust': '0.94'}","{'joy': '0.48', 'sadness': '1.29', 'anticipation': '1.05', 'surprise': '1.26', 'anger': '0.69', 'fear': '0.72', 'disgust': '0.85', 'trust': '1.02'}","{'joy': '0.48', 'sadness': '1.29', 'anticipation': '1.05', 'surprise': '1.26', 'anger': '0.69', 'fear': '0.72', 'disgust': '0.85', 'trust': '1.02'}","{'joy': '0.48', 'sadness': '1.29', 'anticipation': '1.05', 'surprise': '1.26', 'anger': '0.69', 'fear': '0.72', 'disgust': '0.85', 'trust': '1.02'}","{'joy': '0.48', 'sadness': '1.29', 'anticipation': '1.05', 'surprise': '1.26', 'anger': '0.69', 'fear': '0.72', 'disgust': '0.85', 'trust': '1.02'}","{'joy': 0.51, 'sadness': 1.23, 'anticipation': 1.09, 'surprise': 1.2, 'anger': 0.63, 'fear': 0.65, 'disgust': 0.77, 'trust': 1.0}","{'arousal': 0.4776836158192091, 'valance': -0.16553672316384183}"
https://x.com/renho_sha/status/1855735767999627419,2024-11-10T22:14:19+00:00,与党過半数割れとの民意を受け、衆議院で30年ぶりに総理指名選挙の決選投票が行われます この特別国会は日で閉じられ、選出された総理の所信表明演説と質疑、各大臣所信と質疑、新たな委員長の元で行われる予算委員会等は臨時国会で行われるため、本格審議は臨時国会から。 詳細第2次石破内閣発足,4,選挙妨害対策,0.32172757,"{'joy': '1.07', 'sadness': '0.50', 'anticipation': '1.27', 'surprise': '1.36', 'anger': '0.27', 'fear': '0.35', 'disgust': '0.24', 'trust': '1.03'}","{'joy': '1.53', 'sadness': '0.31', 'anticipation': '1.96', 'surprise': '0.82', 'anger': '0.35', 'fear': '0.25', 'disgust': '0.25', 'trust': '1.46'}","{'joy': '1.53', 'sadness': '0.31', 'anticipation': '1.96', 'surprise': '0.82', 'anger': '0.35', 'fear': '0.25', 'disgust': '0.25', 'trust': '1.46'}","{'joy': '1.53', 'sadness': '0.31', 'anticipation': '1.96', 'surprise': '0.82', 'anger': '0.35', 'fear': '0.25', 'disgust': '0.25', 'trust': '1.46'}","{'joy': '1.53', 'sadness': '0.31', 'anticipation': '1.96', 'surprise': '0.82', 'anger': '0.35', 'fear': '0.25', 'disgust': '0.25', 'trust': '1.46'}","{'joy': 1.44, 'sadness': 0.35, 'anticipation': 1.82, 'surprise': 0.93, 'anger': 0.33, 'fear': 0.27, 'disgust': 0.25, 'trust': 1.37}","{'arousal': 0.5180473372781065, 'valance': 0.19955621301775148}"
https://x.com/renho_sha/status/1890734769798774848,2025-02-15T12:07:51+00:00,伊吹文科大臣の時に予算委員会、文科委員会で何度も質疑をしましたが、真っ当な野党提案には耳を傾ける方でした。 政策提言には財源も伴います。 野党にもたらされる情報が限られる中でその財源を提言するのも簡単な作業ではありませんが、責任を持った提案には必要です,18,都職員のチャットGPT使用,0.31426597,"{'joy': '0.43', 'sadness': '0.19', 'anticipation': '0.80', 'surprise': '0.76', 'anger': '0.27', 'fear': '0.09', 'disgust': '0.17', 'trust': '0.92'}","{'joy': '0.80', 'sadness': '0.16', 'anticipation': '1.10', 'surprise': '0.90', 'anger': '0.66', 'fear': '0.16', 'disgust': '0.27', 'trust': '1.39'}","{'joy': '0.80', 'sadness': '0.16', 'anticipation': '1.10', 'surprise': '0.90', 'anger': '0.66', 'fear': '0.16', 'disgust': '0.27', 'trust': '1.39'}","{'joy': '0.80', 'sadness': '0.16', 'anticipation': '1.10', 'surprise': '0.90', 'anger': '0.66', 'fear': '0.16', 'disgust': '0.27', 'trust': '1.39'}","{'joy': '0.80', 'sadness': '0.16', 'anticipation': '1.10', 'surprise': '0.90', 'anger': '0.66', 'fear': '0.16', 'disgust': '0.27', 'trust': '1.39'}","{'joy': 0.73, 'sadness': 0.17, 'anticipation': 1.04, 'surprise': 0.87, 'anger': 0.58, 'fear': 0.15, 'disgust': 0.25, 'trust': 1.3}","{'arousal': 0.5168958742632613, 'valance': 0.1326129666011788}"
https://x.com/renho_sha/status/1884092354300399887,2025-01-28T04:13:16+00:00,全会一致は「慣例」。 参考人招致要請断ってきたのは与党。野党提案に反対すれば全会一致にはならないので参考人招致見送りが常でしたが、少数与党の今国会から委員長の判断で議決が出来るようになり、過去の慣例よりも今の理事の判断が優先されます。 政治とカネ全容解明へ,4,選挙妨害対策,0.31121856,"{'joy': '1.00', 'sadness': '0.34', 'anticipation': '1.21', 'surprise': '1.34', 'anger': '0.37', 'fear': '0.09', 'disgust': '0.28', 'trust': '1.02'}","{'joy': '0.81', 'sadness': '0.41', 'anticipation': '1.56', 'surprise': '1.12', 'anger': '0.79', 'fear': '0.38', 'disgust': '0.45', 'trust': '1.33'}","{'joy': '0.81', 'sadness': '0.41', 'anticipation': '1.56', 'surprise': '1.12', 'anger': '0.79', 'fear': '0.38', 'disgust': '0.45', 'trust': '1.33'}","{'joy': '0.81', 'sadness': '0.41', 'anticipation': '1.56', 'surprise': '1.12', 'anger': '0.79', 'fear': '0.38', 'disgust': '0.45', 'trust': '1.33'}","{'joy': '0.81', 'sadness': '0.41', 'anticipation': '1.56', 'surprise': '1.12', 'anger': '0.79', 'fear': '0.38', 'disgust': '0.45', 'trust': '1.33'}","{'joy': 0.85, 'sadness': 0.4, 'anticipation': 1.49, 'surprise': 1.16, 'anger': 0.71, 'fear': 0.32, 'disgust': 0.42, 'trust': 1.27}","{'arousal': 0.5261329305135951, 'valance': 0.053625377643504536}"
https://x.com/renho_sha/status/1909399245494665428,2025-04-08T00:13:49+00:00,「日本はアメリカの車を買わないが、我は日本の車を何百万台受け入れている」と、トランプ大統領。 米国が国家として日本車を「受け入れている」のではなく個の消費者の選択です。それは日本車メーカーの努力にもよるものです。 トランプ大統領のこの思考に対して石破総理は何を主張をしたのでしょうか。電話会談のあとにで批判されるということは、会話にならなかったのか。会談そのものが勇み足だったのではないでしょうか。 世界同時株安。 トランプ大統領との会談を急くよりも自由貿易維持のために連帯する国との協調作業が求められるし、国内経済への影響に対応した政策が必要です,8,税の偏在是正措置,0.30866757,"{'joy': '0.52', 'sadness': '0.44', 'anticipation': '0.71', 'surprise': '1.47', 'anger': '0.36', 'fear': '0.12', 'disgust': '0.28', 'trust': '0.81'}","{'joy': '0.33', 'sadness': '0.71', 'anticipation': '0.30', 'surprise': '1.45', 'anger': '1.03', 'fear': '0.12', 'disgust': '0.95', 'trust': '0.73'}","{'joy': '0.33', 'sadness': '0.71', 'anticipation': '0.30', 'surprise': '1.45', 'anger': '1.03', 'fear': '0.12', 'disgust': '0.95', 'trust': '0.73'}","{'joy': '0.33', 'sadness': '0.71', 'anticipation': '0.30', 'surprise': '1.45', 'anger': '1.03', 'fear': '0.12', 'disgust': '0.95', 'trust': '0.73'}","{'joy': '0.33', 'sadness': '0.71', 'anticipation': '0.30', 'surprise': '1.45', 'anger': '1.03', 'fear': '0.12', 'disgust': '0.95', 'trust': '0.73'}","{'joy': 0.37, 'sadness': 0.66, 'anticipation': 0.38, 'surprise': 1.45, 'anger': 0.9, 'fear': 0.12, 'disgust': 0.82, 'trust': 0.75}","{'arousal': 0.5240366972477064, 'valance': -0.19045871559633026}"
https://x.com/renho_sha/status/1809501884040040760,2024-07-06T08:17:22+00:00,自由が丘駅前で！ このロータリーがこんなに人で溢れるの初めてです。 ピンク、私の政策ビラを掲げてくれることが、私の力になっています,18,都職員のチャットGPT使用,0.30448043,"{'joy': '1.85', 'sadness': '0.05', 'anticipation': '1.34', 'surprise': '1.72', 'anger': '0.10', 'fear': '0.11', 'disgust': '0.06', 'trust': '1.38'}","{'joy': '1.72', 'sadness': '0.00', 'anticipation': '1.44', 'surprise': '1.27', 'anger': '0.17', 'fear': '0.14', 'disgust': '0.30', 'trust': '1.60'}","{'joy': '1.72', 'sadness': '0.00', 'anticipation': '1.44', 'surprise': '1.27', 'anger': '0.17', 'fear': '0.14', 'disgust': '0.30', 'trust': '1.60'}","{'joy': '1.72', 'sadness': '0.00', 'anticipation': '1.44', 'surprise': '1.27', 'anger': '0.17', 'fear': '0.14', 'disgust': '0.30', 'trust': '1.60'}","{'joy': '1.72', 'sadness': '0.00', 'anticipation': '1.44', 'surprise': '1.27', 'anger': '0.17', 'fear': '0.14', 'disgust': '0.30', 'trust': '1.60'}","{'joy': 1.75, 'sadness': 0.01, 'anticipation': 1.42, 'surprise': 1.36, 'anger': 0.16, 'fear': 0.13, 'disgust': 0.25, 'trust': 1.56}","{'arousal': 0.5411144578313253, 'valance': 0.3064759036144578}"
https://x.com/emorikousuke/status/1807772417680667135,2024-07-01T13:45:05+00:00,"俺の周りでも、の切り抜きを見て石丸さんを支持してる人は結構いる。 歯に衣着せぬ物言いは、論破コンテンツがクリックを集めるとの親和性は高い人だと思う。 けど俺には、彼の振る舞いはハラッサーのそれに見えて仕方ない。力を持っちゃいけないタイプの人。だと思う。 あーぁ 26, 2024 これも酷い。市長時代、大型台風が接近してるのにネタ作りに千葉にトライアスロンに出掛けたことを議会で問われた石丸伸二市長「現場を見定めるとかよくわからない精神論されるんですが私が滝にでも打たれてたら災害対応うまくいくんですか？」こんなん都知事絶対無理やろ",18,都職員のチャットGPT使用,0.30443263,"{'joy': '0.44', 'sadness': '1.24', 'anticipation': '0.45', 'surprise': '1.10', 'anger': '0.51', 'fear': '0.46', 'disgust': '0.96', 'trust': '0.49'}","{'joy': '0.20', 'sadness': '1.68', 'anticipation': '0.00', 'surprise': '1.06', 'anger': '1.34', 'fear': '0.51', 'disgust': '1.63', 'trust': '0.31'}","{'joy': '0.20', 'sadness': '1.68', 'anticipation': '0.00', 'surprise': '1.06', 'anger': '1.34', 'fear': '0.51', 'disgust': '1.63', 'trust': '0.31'}","{'joy': '0.20', 'sadness': '1.68', 'anticipation': '0.00', 'surprise': '1.06', 'anger': '1.34', 'fear': '0.51', 'disgust': '1.63', 'trust': '0.31'}","{'joy': '0.20', 'sadness': '1.68', 'anticipation': '0.00', 'surprise': '1.06', 'anger': '1.34', 'fear': '0.51', 'disgust': '1.63', 'trust': '0.31'}","{'joy': 0.25, 'sadness': 1.59, 'anticipation': 0.09, 'surprise': 1.07, 'anger': 1.17, 'fear': 0.5, 'disgust': 1.5, 'trust': 0.35}","{'arousal': 0.4613496932515338, 'valance': -0.4710122699386504}"
https://x.com/takinamiyukari/status/1812335379233865931,2024-07-14T03:56:40+00:00,蓮舫さんと息子さんのトーク。 ・蓮舫なら叩いていいって空気はきつかった ・自分が我慢したら次の世代が影響受ける ・東国原氏デーブ氏からは連絡もない ・「アンチは無視がいい」と考える息子さんと議論した ・黙ってたら「蓮舫には何言ってもいい」に輪をかけてしまう ふっちゃん,18,都職員のチャットGPT使用,0.3010437,"{'joy': '1.04', 'sadness': '0.47', 'anticipation': '1.08', 'surprise': '1.25', 'anger': '0.30', 'fear': '0.11', 'disgust': '0.39', 'trust': '1.25'}","{'joy': '0.69', 'sadness': '1.09', 'anticipation': '0.54', 'surprise': '1.16', 'anger': '0.58', 'fear': '0.35', 'disgust': '0.96', 'trust': '0.93'}","{'joy': '0.69', 'sadness': '1.09', 'anticipation': '0.54', 'surprise': '1.16', 'anger': '0.58', 'fear': '0.35', 'disgust': '0.96', 'trust': '0.93'}","{'joy': '0.69', 'sadness': '1.09', 'anticipation': '0.54', 'surprise': '1.16', 'anger': '0.58', 'fear': '0.35', 'disgust': '0.96', 'trust': '0.93'}","{'joy': '0.69', 'sadness': '1.09', 'anticipation': '0.54', 'surprise': '1.16', 'anger': '0.58', 'fear': '0.35', 'disgust': '0.96', 'trust': '0.93'}","{'joy': 0.76, 'sadness': 0.97, 'anticipation': 0.65, 'surprise': 1.18, 'anger': 0.52, 'fear': 0.3, 'disgust': 0.85, 'trust': 0.99}","{'arousal': 0.47733118971061095, 'valance': -0.10723472668810292}"
https://x.com/renho_sha/status/1831105594641764604,2024-09-03T23:02:48+00:00,自転車後部座席からベランダに手を振り「パパいってきまーす」 「パパだいすきだよー」 少年の健やかな成長を願ってしまった。 全ての子どもたちのためにも政治はある。 自民党総裁選、立憲民主党代表選は岸田総理の残した課題を注視しています。 社保料上乗せなのに負担なしという謎の子育て支援金、未だ中身なき行革による少子化対策と防衛費の財源。自民党と派閥と政治とカネ。そして票集めのための人気取りの政策かどうかの見極め,7,少子化対策と高齢者福祉,0.3005455,"{'joy': '0.93', 'sadness': '0.56', 'anticipation': '1.51', 'surprise': '1.14', 'anger': '0.31', 'fear': '0.24', 'disgust': '0.37', 'trust': '1.27'}","{'joy': '1.25', 'sadness': '0.33', 'anticipation': '2.14', 'surprise': '1.01', 'anger': '0.44', 'fear': '0.29', 'disgust': '0.20', 'trust': '1.92'}","{'joy': '1.25', 'sadness': '0.33', 'anticipation': '2.14', 'surprise': '1.01', 'anger': '0.44', 'fear': '0.29', 'disgust': '0.20', 'trust': '1.92'}","{'joy': '1.25', 'sadness': '0.33', 'anticipation': '2.14', 'surprise': '1.01', 'anger': '0.44', 'fear': '0.29', 'disgust': '0.20', 'trust': '1.92'}","{'joy': '1.25', 'sadness': '0.33', 'anticipation': '2.14', 'surprise': '1.01', 'anger': '0.44', 'fear': '0.29', 'disgust': '0.20', 'trust': '1.92'}","{'joy': 1.19, 'sadness': 0.38, 'anticipation': 2.01, 'surprise': 1.04, 'anger': 0.41, 'fear': 0.28, 'disgust': 0.23, 'trust': 1.79}","{'arousal': 0.5040927694406548, 'valance': 0.19440654843110503}"
https://x.com/renho_sha/status/1830336262605259053,2024-09-01T20:05:45+00:00,「自分が困ってないから」 知人のお母様の政治への一言。 スーパーを数軒回ってようやく買えるお米の有り難さ。 政治家は知らないって言われています。 食糧安全保障だと米ではなく多品種への転換を新市場開拓として3000億円もの補助金予算を計上する農政でいいのかどうか,8,税の偏在是正措置,0.29821718,"{'joy': '0.63', 'sadness': '0.27', 'anticipation': '1.04', 'surprise': '1.11', 'anger': '0.20', 'fear': '0.11', 'disgust': '0.16', 'trust': '0.89'}","{'joy': '0.46', 'sadness': '0.45', 'anticipation': '0.99', 'surprise': '1.14', 'anger': '0.33', 'fear': '0.29', 'disgust': '0.39', 'trust': '0.78'}","{'joy': '0.46', 'sadness': '0.45', 'anticipation': '0.99', 'surprise': '1.14', 'anger': '0.33', 'fear': '0.29', 'disgust': '0.39', 'trust': '0.78'}","{'joy': '0.46', 'sadness': '0.45', 'anticipation': '0.99', 'surprise': '1.14', 'anger': '0.33', 'fear': '0.29', 'disgust': '0.39', 'trust': '0.78'}","{'joy': '0.46', 'sadness': '0.45', 'anticipation': '0.99', 'surprise': '1.14', 'anger': '0.33', 'fear': '0.29', 'disgust': '0.39', 'trust': '0.78'}","{'joy': 0.49, 'sadness': 0.41, 'anticipation': 1.0, 'surprise': 1.13, 'anger': 0.3, 'fear': 0.25, 'disgust': 0.34, 'trust': 0.8}","{'arousal': 0.5286016949152543, 'valance': 0.026906779661016938}"
https://x.com/ToshihikoOgata/status/1855946367405072735,2024-11-11T12:11:10+00:00,玉木雄一郎・国民民主代表の不倫。産経新聞が報じた、会見時に手に持っていたカンペは大問題だと思います。「逃げている印象にならないように注意して下さい」と明らかに会社や秘書などからの指南書と見られ、税金が使われた疑いが濃厚です。「概ね事実」という会見での玉木氏の説明の中核部分も、指南書に丁寧な想定問答があります。「家族、特に妻には全て話しました」という大事な箇所もすべて、カンペ通りです。 玉木氏本人の言葉でないのは明白で、非常に巧妙で、計算された、税金を使った演出である可能性が高いと思います。会見直後に、「潔い会見だ」などと示し合わせたようなツイートがで出ていましたが、これらも会社らの演出の一端でないのか、検証が必要です。 そもそも、玉木氏は、自民の宮澤博行氏の不倫問題の際に、セキュリティクリアランス上の問題を厳しく指摘していました。その批判は、公党の代表である玉木氏に返ってくるのは当然です。玉木氏の当時の批判を考えれば、玉木氏自身、国民民主の代表を辞任するだけでなく、議員辞職が必要だと思います。一度辞職した上で、次の選挙で審判を受けてくるのが、本来の潔さです。 玉木氏の不倫カンペ会見や、本質を見過ごしている103万円の壁問題、石破首相の再選について、山田惠資さん、望月さんと議論しました。 望月衣塑子 アークタイムズ公式,18,都職員のチャットGPT使用,0.29727554,"{'joy': '0.60', 'sadness': '0.66', 'anticipation': '0.60', 'surprise': '1.88', 'anger': '0.39', 'fear': '0.58', 'disgust': '0.60', 'trust': '0.88'}","{'joy': '0.41', 'sadness': '0.75', 'anticipation': '0.45', 'surprise': '1.59', 'anger': '0.84', 'fear': '0.78', 'disgust': '1.29', 'trust': '0.70'}","{'joy': '0.41', 'sadness': '0.75', 'anticipation': '0.45', 'surprise': '1.59', 'anger': '0.84', 'fear': '0.78', 'disgust': '1.29', 'trust': '0.70'}","{'joy': '0.41', 'sadness': '0.75', 'anticipation': '0.45', 'surprise': '1.59', 'anger': '0.84', 'fear': '0.78', 'disgust': '1.29', 'trust': '0.70'}","{'joy': '0.41', 'sadness': '0.75', 'anticipation': '0.45', 'surprise': '1.59', 'anger': '0.84', 'fear': '0.78', 'disgust': '1.29', 'trust': '0.70'}","{'joy': 0.45, 'sadness': 0.73, 'anticipation': 0.48, 'surprise': 1.65, 'anger': 0.75, 'fear': 0.74, 'disgust': 1.15, 'trust': 0.74}","{'arousal': 0.5273542600896861, 'valance': -0.22929745889387146}"
